OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,State,ZipCode,Neighborhood,LargestPropertyUseType,YearsENERGYSTARCertified,NumberofBuildings,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingAge,TotalUseTypeNumber,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor,harvesine_distance
579,2016,NonResidential,Warehouse,Jones Stevedoring Seattle Building,7245 West Marginal Way SW,WA,98106.0,DELRIDGE,Non-Refrigerated Warehouse,,1.0,1.0,140520.0,67.0,1981944.0,0.0,1196221.0,785745.5,50.06999999999999,48,1,1.0,0.0,140520.0,140520.0,12361.514004901414
580,2016,NonResidential,Large Office,PEMCO,1300 Dexter Ave N,WA,98109.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,5.0,154029.0,95.0,3261389.25,0.0,2597644.5,663768.0,53.36,30,2,0.59501,0.40499,154029.0,30805.8,12357.310246637946
581,2016,NonResidential,Other,Meridian Medical Pavilion,11011 Meridian Ave N,WA,98133.0,NORTHWEST,Parking,,1.0,3.0,161789.0,,6992066.75,0.0,6984207.5,8005.0,49.11,11,2,0.43176,0.56824,161789.0,53929.667,12353.173196255366
582,2016,NonResidential,Medical Office,McMurray Medical Building,1536 N. 115th Street,WA,98133.0,NORTHWEST,Medical Office,,1.0,3.0,63909.0,,4581662.75,0.0,4581754.5,0.0,31.939999999999998,11,2,1.0,0.0,63909.0,21303.0,12353.192436909747
583,2016,NonResidential,Warehouse,Iron Mountain,1201 N. 96th St.,WA,98103.0,NORTHWEST,Non-Refrigerated Warehouse,,1.0,2.0,53472.0,,1011549.8125,0.0,407401.0,604158.0,34.93,68,2,1.0,0.0,53472.0,26736.0,12354.222021734542
584,2016,NonResidential,Warehouse,Lenci Corporation,428 S. Cloverdale,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,50417.0,36.5,1454125.5,0.0,597587.0,856545.5,49.66,36,1,1.0,0.0,50417.0,50417.0,12361.345796965828
585,2016,NonResidential,Medical Office,NWH Outpatient Medical Center,10330 Meridian Ave N,WA,98133.0,NORTHWEST,Medical Office,,1.0,3.0,133298.0,27.5,15263596.5,0.0,11193651.5,4070167.5,294.20000000000005,55,1,1.0,0.0,133298.0,44432.667,12353.229285378875
586,2016,NonResidential,Retail Store,"SEATTLE, WA-0106",401 NE NORTHGATE WAY STE 475,WA,98125.0,NORTH,Retail Store,2009,1.0,2.0,168619.0,77.0,6516195.75,0.0,5552897.5,963415.0,89.88,51,1,1.0,0.0,168619.0,84309.5,12352.593847846909
588,2016,NonResidential,Mixed Use Property,1616 Eastlake,1616 Eastlake Ave. E,WA,98102.0,LAKE UNION,Parking,,0.5,5.0,251827.0,,45075478.0,0.0,28084212.0,16991826.0,1098.22,14,3,0.55002,0.44998,503654.0,50365.4,12356.006698572088
589,2016,NonResidential,Large Office,1260 Mercer,1260 Mercer St,WA,98109.0,LAKE UNION,Office,,1.0,4.0,168331.0,89.5,6738926.75,0.0,6739071.0,0.0,46.980000000000004,16,2,0.57592,0.42408,168331.0,42082.75,12356.925445083398
590,2016,NonResidential,Warehouse,4727 Building,4727 DENVER AVE S,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,2.0,104786.0,92.5,994564.9375,0.0,691955.0,302625.0,20.9,47,1,1.0,0.0,104786.0,52393.0,12360.13093815491
592,2016,NonResidential,Other,SEATTLE 1ST AVE GAR,4755 1ST AVE S,WA,98134.0,GREATER DUWAMISH,Other,,1.0,1.0,53040.0,,1797687.25,0.0,968650.0,829057.5,50.785,16,1,0.60784,0.39216,53040.0,53040.0,12360.290745664166
594,2016,NonResidential,Other,McKinstry SEA - 220 S Hudson Shop,220 S Hudson St,WA,98134.0,GREATER DUWAMISH,Other,,0.5,1.0,110689.0,,2283727.125,0.0,455718.0,1828020.5,100.265,43,1,1.0,0.0,221378.0,110689.0,12360.083273881384
595,2016,NonResidential,Small- and Mid-Sized Office,McKinstry SEA - 220 S Dawson Office,220 S Dawson St,WA,98134.0,GREATER DUWAMISH,Office,2016,1.0,1.0,53620.0,87.0,2028861.125,0.0,1861672.0,167227.0,21.86,68,1,1.0,0.0,53620.0,53620.0,12360.15114503429
596,2016,NonResidential,Small- and Mid-Sized Office,5050,5050 1st Ave S,WA,98134.0,GREATER DUWAMISH,Office,,1.0,1.0,50008.0,59.5,3287897.5,0.0,2358460.5,929487.5,65.81,78,1,1.0,0.0,50008.0,50008.0,12360.242826586533
597,2016,NonResidential,Large Office,635 Elliott - South Bldg.,635 Elliott Avenue West,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,4.0,291176.0,98.5,6370327.75,0.0,6334338.5,36114.0,46.075,7,2,0.65596,0.34404,291176.0,72794.0,12359.31785307701
598,2016,NonResidential,Warehouse,4225 2nd Ave So.,4225 2nd Ave. South,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,50832.0,57.5,2608828.125,0.0,700442.0,1908402.5,106.24,59,2,1.0,0.0,50832.0,50832.0,12359.742456850032
599,2016,NonResidential,Refrigerated Warehouse,Uwajimaya (Seattle 5),4601 6th Ave S,WA,98108.0,GREATER DUWAMISH,Refrigerated Warehouse,,1.0,1.0,76354.0,66.5,2932654.25,0.0,2918447.0,14269.5,21.105,45,1,1.0,0.0,76354.0,76354.0,12359.608985462834
600,2016,NonResidential,Warehouse,Merlino Foods Building,4100 4th Avenue South,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,98480.0,66.0,2811900.75,0.0,2362867.0,449082.0,40.325,60,1,1.0,0.0,98480.0,98480.0,12359.512536176715
601,2016,NonResidential,Mixed Use Property,Wallingford Center,1815 N 45th St.,WA,98103.0,LAKE UNION,Retail Store,,1.0,2.0,53002.0,78.5,3285727.125,0.0,2550329.0,735450.0,56.84,112,4,1.0,0.0,53002.0,26501.0,12355.476609057221
602,2016,NonResidential,Mixed Use Property,199 Blaine,199 E Blaine St.,WA,98102.0,LAKE UNION,Office,,1.0,3.0,175918.0,,21296945.0,0.0,11440357.5,9856811.5,603.25,8,3,0.70885,0.29115,175918.0,58639.333,12356.059157996347
603,2016,NonResidential,Other,1241 Eastlake - Zymogenetics,1241 Eastlake Ave E,WA,98102.0,LAKE UNION,Other,,1.0,3.0,169785.0,,20171477.0,0.0,13555389.5,6616374.0,445.89,96,2,0.62434,0.37566,169785.0,56595.0,12356.331825731802
604,2016,NonResidential,Large Office,AGC Building,1200 Westlake Ave N,WA,98109.0,LAKE UNION,Office,,1.0,11.0,124721.0,57.0,13924876.0,0.0,8163261.5,5761786.0,362.915,45,4,1.0,0.0,124721.0,11338.273,12357.20675114614
605,2016,NonResidential,Small- and Mid-Sized Office,Lake Union Building,1700 Westlake Ave N,WA,98109.0,LAKE UNION,Office,,1.0,7.0,94002.0,66.0,6247612.5,0.0,6247754.0,0.0,43.555,46,2,1.0,0.0,94002.0,13428.857,12357.035027967986
606,2016,NonResidential,Warehouse,NWCP-SEA Bldg U,520 S Brandon St,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,93020.0,60.5,1239379.4375,0.0,1239405.0,0.0,8.64,42,1,1.0,0.0,93020.0,93020.0,12359.908809090399
607,2016,NonResidential,Supermarket / Grocery Store,Safeway 1965 - Rainier Ave,9262 Rainier Ave,WA,98118.0,SOUTHEAST,Supermarket/Grocery Store,,1.0,1.0,61053.0,32.5,13287074.5,0.0,8487110.5,4800140.0,314.105,14,2,1.0,0.0,61053.0,61053.0,12357.485036412518
609,2016,NonResidential,Small- and Mid-Sized Office,111 S. Jackson,111 South Jackson Street,WA,98104.0,DOWNTOWN,Office,2017,1.0,5.0,78920.0,91.5,2411682.375,0.0,2405406.5,0.0,16.765,112,1,1.0,0.0,78920.0,15784.0,12358.274700645805
610,2016,NonResidential,Small- and Mid-Sized Office,FX McRory Building,419 Occidental Ave. S.,WA,98104.0,DOWNTOWN,Office,,1.0,7.0,99440.0,61.5,6735196.75,0.0,4877814.0,1857487.0,132.655,110,2,1.0,0.0,99440.0,14205.714,12358.258213132387
611,2016,NonResidential,Small- and Mid-Sized Office,Westland Building,100 South King Street,WA,98104.0,DOWNTOWN,Office,,1.0,6.0,73260.0,83.0,2797650.25,0.0,2797707.0,0.0,19.505000000000003,109,1,1.0,0.0,73260.0,12210.0,12358.293064211233
612,2016,NonResidential,Small- and Mid-Sized Office,The Globe Building,105 South Main St.,WA,98104.0,DOWNTOWN,Office,,1.0,4.0,72412.0,87.5,2090916.75,699112.59375,1238632.5,153197.0,70.735,116,2,1.0,0.0,72412.0,18103.0,12358.235827281173
613,2016,NonResidential,Small- and Mid-Sized Office,The Grand Central Building,216 1st Ave. S.,WA,98104.0,DOWNTOWN,Office,,1.0,4.0,84750.0,95.0,2243595.3125,0.0,1954844.0,288794.5,28.965,116,2,1.0,0.0,84750.0,21187.5,12358.208779382843
614,2016,NonResidential,Small- and Mid-Sized Office,Interurban Building,157 Yesler Way,WA,98104.0,DOWNTOWN,Office,,1.0,6.0,75496.0,,3458864.375,0.0,3458934.0,0.0,24.115000000000002,116,3,0.82357,0.17643,75496.0,12582.667,12358.067533712832
615,2016,NonResidential,Large Office,Occidental Mall,308 Occidental Avenue S,WA,98104.0,DOWNTOWN,Office,,1.0,4.0,164380.0,79.0,7487648.5,391406.15625,6119470.5,976897.0,124.755,116,2,1.0,0.0,164380.0,41095.0,12358.153491241175
616,2016,NonResidential,Large Office,(ID616) Court in the Square,401 Second Ave S,WA,98104.0,DOWNTOWN,Office,,1.0,7.0,160580.0,98.0,4547721.75,401947.45314999996,3014543.0,1131293.5,112.125,109,1,1.0,0.0,160580.0,22940.0,12358.169174508204
619,2016,Nonresidential COS,Other,King Street Station,303 S Jackson Street,WA,98104.0,DOWNTOWN,Other,,1.0,3.0,67755.0,,1863655.0,0.0,1863693.0,0.0,12.995000000000001,110,4,1.0,0.0,67755.0,22585.0,12358.021763889312
620,2016,NonResidential,Mixed Use Property,Pacific Office Automation,1064 4th Ave S,WA,98134.0,GREATER DUWAMISH,Office,,1.0,3.0,56700.0,37.5,2343205.0,0.0,2034566.0,308681.0,30.575,106,3,1.0,0.0,56700.0,18900.0,12358.216829841835
621,2016,NonResidential,Warehouse,1021-1045 6th Ave. S.,1045 6th Avenue South,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,82852.0,84.5,2127489.75,0.0,978034.0,1149474.5,67.86500000000001,94,2,1.0,0.0,82852.0,82852.0,12358.039396717166
622,2016,NonResidential,Other,Pacific Galleries,241 S Lander St,WA,98134.0,GREATER DUWAMISH,Other,,1.0,2.0,76442.0,,3672402.5,0.0,1707032.5,1965405.5,116.28,63,3,1.0,0.0,76442.0,38221.0,12359.02611665803
623,2016,NonResidential,Distribution Center,Hullin Transfer Building,270 S HANFORD ST,WA,98134.0,GREATER DUWAMISH,Distribution Center,,1.0,2.0,92792.0,56.5,3079243.5,0.0,2004399.5,1074885.0,71.06,54,2,1.0,0.0,92792.0,46396.0,12359.10699372862
624,2016,NonResidential,Other,South Occidental Warehouse,1900 Occidental Ave S,WA,98134.0,GREATER DUWAMISH,Manufacturing/Industrial Plant,,1.5,2.0,125519.0,,3622090.0,0.0,2455453.5,1166692.0,79.08500000000001,75,1,1.0,0.0,83679.333,62759.5,12358.89194682457
625,2016,NonResidential,Large Office,"2200 Equities, LLC",2200 1st Avenue South,WA,98134.0,GREATER DUWAMISH,Office,,1.0,4.0,129000.0,82.5,4179215.0,0.0,4179296.5,0.0,29.134999999999998,116,1,0.8,0.2,129000.0,32250.0,12358.990135355183
626,2016,NonResidential,Warehouse,Warehouse 1,1750 Occidental Ave S,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,78814.0,78.0,741227.9375,0.0,517522.5,223714.0,15.49,62,1,1.0,0.0,78814.0,78814.0,12358.721068103765
627,2016,NonResidential,Small- and Mid-Sized Office,Roebling Building,901 Occidental Ave S,WA,98134.0,GREATER DUWAMISH,Office,,1.0,4.0,58970.0,,1750026.875,0.0,1121540.5,628509.0,41.2,112,4,1.0,0.0,58970.0,14742.5,12358.459805448609
628,2016,NonResidential,Distribution Center,Palmer Court Building,1000 1st Ave S,WA,98134.0,GREATER DUWAMISH,Distribution Center,,1.0,6.0,75600.0,22.0,2395975.875,0.0,2396019.0,0.0,16.7,106,3,0.85714,0.14286,75600.0,12600.0,12358.498205208336
629,2016,NonResidential,Distribution Center,1016 1st Ave S LP,1014 1st Ave S,WA,98134.0,GREATER DUWAMISH,Distribution Center,,1.0,4.0,56270.0,,1048687.5625,0.0,1048709.0,0.0,7.3100000000000005,109,4,1.0,0.0,56270.0,14067.5,12358.51975571228
630,2016,NonResidential,Small- and Mid-Sized Office,The Reedo Building,542 1st Avenue South,WA,98104.0,DOWNTOWN,Office,,1.0,4.0,66842.0,32.5,5113480.25,0.0,3572024.5,1541532.5,106.775,112,2,1.0,0.0,66842.0,16710.5,12358.365367396467
632,2016,NonResidential,Small- and Mid-Sized Office,Provident Building,568 1st Avenue South,WA,98104.0,DOWNTOWN,Office,,1.0,6.0,75288.0,79.5,2944053.5,0.0,2943745.0,370.5,20.545,107,2,0.85655,0.14345,75288.0,12548.0,12358.38776696954
633,2016,NonResidential,Large Office,83 S KING ST BLDG (ID633),83 S KING ST,WA,98104.0,DOWNTOWN,Office,,1.0,7.0,184322.0,78.0,10020371.0,0.0,10020584.0,0.0,69.855,112,2,1.0,0.0,184322.0,26331.714,12358.38181720683
634,2016,NonResidential,Large Office,505 FIRST AVE S BLDG (ID634),505 1ST AVE S,WA,98104.0,DOWNTOWN,Office,,1.0,7.0,287853.0,38.0,27000082.0,0.0,26912079.0,88590.0,192.315,7,2,1.0,0.0,287853.0,41121.857,12358.394746912227
635,2016,NonResidential,Small- and Mid-Sized Office,1201 Building,"1201 1st Ave. S.,",WA,98134.0,GREATER DUWAMISH,Office,,1.0,2.0,64512.0,51.0,6061971.25,0.0,3040475.5,3021560.5,181.67000000000002,102,1,1.0,0.0,64512.0,32256.0,12358.673684828029
637,2016,NonResidential,Mixed Use Property,Stadium Innovation Center,1531 Utah Ave S,WA,98134.0,GREATER DUWAMISH,Parking,,1.0,6.0,286000.0,,64530286.0,0.0,64504698.0,26934.5,451.11,7,5,0.60918,0.39082,286000.0,47666.667,12358.858926522978
638,2016,NonResidential,Warehouse,West Coast Building,2203 1st Ave. S.,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,7.0,144050.0,21.5,4129207.5,0.0,2644367.0,1484900.5,97.30000000000001,90,1,1.0,0.0,144050.0,20578.571,12359.054842050638
639,2016,NonResidential,Small- and Mid-Sized Office,Green Room,2245 1st Ave. South,WA,98104.0,GREATER DUWAMISH,Office,,1.0,3.0,60592.0,17.5,5021704.25,0.0,4688154.0,333645.0,50.405,86,1,1.0,0.0,60592.0,20197.333,12359.106680876477
640,2016,NonResidential,Large Office,Starbucks Center,2401 Utah Ave South,WA,98134.0,GREATER DUWAMISH,Office,,0.5,6.0,1380959.0,78.0,76201532.0,0.0,68602397.0,7600574.0,881.9100000000001,104,3,1.0,0.0,2761918.0,230159.833,12359.186991894387
641,2016,NonResidential,Retail Store,The Home Depot,2701 Utah Avenue South,WA,98134.0,GREATER DUWAMISH,Retail Store,,1.0,1.0,107930.0,57.5,7118587.25,0.0,6101674.0,1017038.0,96.55000000000001,23,1,1.0,0.0,107930.0,107930.0,12359.362891993562
642,2016,NonResidential,Warehouse,99/55 South Spokane St. Whse,99/55 South Spokane St.,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,99084.0,73.5,1797515.1875,0.0,1041262.5,756279.5,47.425,90,1,1.0,0.0,99084.0,99084.0,12359.708625999707
647,2016,NonResidential,Distribution Center,Ferguson Building,4100 W Marginal Way SW,WA,98106.0,Delridge,Distribution Center,,1.0,1.0,72719.0,29.5,2507974.875,0.0,2005217.0,502798.5,40.68,63,1,1.0,0.0,72719.0,72719.0,12361.059760247628
649,2016,NonResidential,Small- and Mid-Sized Office,INScape,815 Seattle Blvd S.,WA,98134.0,EAST,Office,,0.5,4.0,76624.0,91.0,2717021.75,0.0,2453623.0,263449.0,31.095,86,1,1.0,0.0,153248.0,19156.0,12358.001286967963
650,2016,NonResidential,Small- and Mid-Sized Office,45th Street Plaza,1100 NE 45th ST,WA,98105.0,NORTHEAST,Office,,1.0,6.0,91706.0,2.5,8112417.5,0.0,8112575.0,0.0,56.555,15,3,0.60108,0.39892,91706.0,15284.333,12354.134629596145
651,2016,NonResidential,Medical Office,BMR-530 Fairview Avenue LLC,530 Fairview Avenue North,WA,98109.0,LAKE UNION,Medical Office,,1.0,5.0,112640.5,15.0,16251355.5,0.0,10403017.0,5848525.0,383.14,8,3,0.65737,0.34263,112640.5,22528.1,12357.10617913277
652,2016,NonResidential,Large Office,West Seattle Corporate Center,4025 Delridge Way SW,WA,98106.0,DELRIDGE,Office,,1.0,5.0,138106.0,43.0,8071880.75,0.0,8072041.5,0.0,56.269999999999996,25,2,0.88255,0.11745,138106.0,27621.2,12361.803987211762
654,2016,NonResidential,Retail Store,AIRPORT WAY SOUTH,4101 - 4111 AIRPORT WAY S,WA,98108.0,GREATER DUWAMISH,Retail Store,,1.0,1.0,56572.0,68.0,2297170.5,0.0,1254244.0,1042951.0,64.135,43,1,1.0,0.0,56572.0,56572.0,12359.093534130867
656,2016,NonResidential,Medical Office,Arnold Pavilion,1221 Madison Street,WA,98104.0,EAST,Medical Office,,1.0,0.0,225982.0,57.0,19559392.0,7290743.5,12268893.0,0.0,648.2850000000001,12,1,1.0,0.0,225982.0,inf,12357.030116641607
657,2016,NonResidential,Mixed Use Property,2200 Westlake - SEDO,2200 Westlake Ave.,WA,98121.0,DOWNTOWN,Parking,,0.5,0.0,516407.0,25.0,44192186.0,0.0,29657760.5,14535043.5,978.705,10,7,1.0,0.0,1032814.0,inf,12357.623243512204
658,2016,NonResidential,Large Office,505 Union Station - SEDO,505 5th Ave. South,WA,98104.0,DOWNTOWN,Office,,1.0,11.0,312512.0,,26030065.0,0.0,25871386.5,159219.0,188.81,16,3,1.0,0.0,312512.0,28410.182,12357.906531704682
659,2016,NonResidential,Large Office,Russell Investments Center,1301 2nd Ave,WA,98101.0,DOWNTOWN,Office,201620142012201120082007,1.0,42.0,1592914.0,96.5,57270220.0,1042727.59375,55827102.5,401559.5,490.995,11,5,0.90663,0.09337,1592914.0,37926.524,12358.147092294414
660,2016,NonResidential,Small- and Mid-Sized Office,1505 5th Ave,1505 5th Ave.,WA,98101.0,DOWNTOWN,Office,,1.0,6.0,97720.0,,2547125.625,0.0,2547179.5,0.0,17.759999999999998,90,3,1.0,0.0,97720.0,16286.667,12357.874966168369
661,2016,NonResidential,Medical Office,Elmer J. Nordstrom Medical Tower,1229 madison Street,WA,98104.0,EAST,Medical Office,,1.0,10.0,422503.0,47.0,17563234.0,1288169.15625,16275402.5,0.0,212.89499999999998,31,1,0.51106,0.48894,422503.0,42250.3,12356.967673710185
671,2016,NonResidential,Medical Office,Jefferson Tower,1600 E Jefferson St,WA,98122.0,CENTRAL,Medical Office,,1.0,7.0,94500.0,61.0,5901666.5,0.0,5901791.5,0.0,41.14,29,1,1.0,0.0,94500.0,13500.0,12356.386016508226
673,2016,NonResidential,Retail Store,#8944 West Seattle,7345 Delridge Way SW,WA,98106.0,DELRIDGE,Retail Store,,0.5,1.0,94713.0,79.0,5324075.5,0.0,4189764.0,1134398.0,89.46000000000001,11,1,1.0,0.0,189426.0,94713.0,12363.25068275282
674,2016,NonResidential,Medical Office,7th and Madison,904   7th Ave.,WA,98122.0,EAST,Medical Office,,1.0,9.0,302902.0,59.5,14487578.0,0.0,13929765.0,558096.5,126.75,8,2,0.66543,0.33457,302902.0,33655.778,12357.553443970146
677,2016,NonResidential,Medical Office,Cabrini Medical Tower,901 Boren Avenue,WA,98104.0,EAST,Medical Office,,1.0,19.0,319911.0,51.5,14948875.5,3434136.625,11514978.5,0.0,345.345,43,2,0.51109,0.48891,319911.0,16837.421,12357.208425302691
678,2016,NonResidential,Large Office,Colman Building,"811 First Avenue, Suite 350",WA,98104.0,DOWNTOWN,Office,,1.0,6.0,205521.0,93.5,8254992.25,2022096.875,4432849.0,1800139.5,282.59000000000003,116,2,1.0,0.0,205521.0,34253.5,12358.180614161474
679,2016,NonResidential,Small- and Mid-Sized Office,Mutual Life Building,605 First Avenue,WA,98104.0,DOWNTOWN,Office,,1.0,6.0,56700.0,50.0,3250993.25,0.0,3251063.5,0.0,22.66,116,2,1.0,0.0,56700.0,9450.0,12358.17189199389
680,2016,NonResidential,Small- and Mid-Sized Office,RDA Building,800 Maynard Ave S,WA,98134.0,GREATER DUWAMISH,Office,,1.0,4.0,72000.0,91.0,2556121.375,0.0,2459859.5,96309.0,22.259999999999998,91,1,1.0,0.0,72000.0,18000.0,12357.818426506963
681,2016,NonResidential,Large Office,1633 Westlake Building,1633 Westlake Avenue North,WA,98109.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,4.0,191146.0,93.0,5067150.25,0.0,5067254.0,0.0,35.325,16,2,0.50356,0.49644,191146.0,47786.5,12357.12335038363
682,2016,NonResidential,Other,West Seattle Fitness,2629 SW Andover Street,WA,98121.0,DELRIDGE,Other - Recreation,,1.0,3.0,68763.0,,7600379.5,0.0,3473579.0,4126868.0,243.39,15,3,0.83237,0.16763,68763.0,22921.0,12361.997711342958
683,2016,NonResidential,Other,Rainier Square Plaza,3820 Rainier Ave S,WA,98118.0,SOUTHEAST,Strip Mall,,2.0,1.0,102133.0,,20897859.0,0.0,12386221.5,8511895.0,538.4100000000001,22,2,1.0,0.0,51066.5,102133.0,12356.598184015756
685,2016,NonResidential,Large Office,818 Stewart,818 Stewart Street,WA,98101.0,DOWNTOWN,Office,20172015,1.0,14.0,362046.0,83.5,16769184.5,0.0,16637775.0,131774.5,122.98500000000001,8,3,0.82805,0.17195,362046.0,25860.429,12357.57153059454
689,2016,NonResidential,Other,Marketplace at Queen Anne,600 1st Ave N,WA,98109.0,MAGNOLIA / QUEEN ANNE,Lifestyle Center,,2.0,2.0,110668.0,,13282811.5,0.0,9186370.5,4096630.0,281.61,22,1,1.0,0.0,55334.0,55334.0,12358.513244751195
690,2016,NonResidential,Large Office,One Convention Place,701 Pike Street,WA,98101.0,DOWNTOWN,Office,2017201520142013201120092008,1.0,23.0,538933.0,91.0,15506193.0,0.0,15506503.5,0.0,108.1,15,2,0.92146,0.07854,538933.0,23431.87,12357.61513385685
692,2016,NonResidential,Other,2323 Elliott,2323 Elliott Avenue,WA,98121.0,DOWNTOWN,Parking,,1.0,6.0,275982.0,,5443604.75,0.0,5443722.0,0.0,37.95,33,2,0.28571,0.71429,275982.0,45997.0,12358.674921819873
693,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Square East (200),200 W Mercer St,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,2016201520142013201220102009,1.0,5.0,98668.0,90.0,4588520.0,0.0,4588619.0,0.0,31.985,34,1,1.0,0.0,98668.0,19733.6,12358.804716570483
694,2016,NonResidential,Large Office,Rainier Brewery,3100 Airport Way South,WA,98134.0,GREATER DUWAMISH,Office,,1.0,1.0,158931.0,16.0,8164713.5,0.0,7513015.0,651844.0,86.995,9,4,0.82143,0.17857,158931.0,158931.0,12358.448534116005
696,2016,NonResidential,Large Office,"Ocean Beauty Seafoods, LLC",1100 W Ewing St,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,1.0,105100.0,1.0,21955184.0,0.0,17592466.0,4363081.0,354.365,38,1,1.0,0.0,105100.0,105100.0,12358.040256974171
700,2016,NonResidential,Supermarket / Grocery Store,IUC- Whole Foods Interbay,2001 15th Avenue West,WA,98119.0,MAGNOLIA / QUEEN ANNE,Supermarket/Grocery Store,,1.0,1.0,57176.0,31.5,12281483.0,0.0,3530814.0,2488228.0,156.765,8,5,1.0,0.0,57176.0,57176.0,12359.42939540051
701,2016,NonResidential,Retail Store,Elliot Industrial,1523-1541 15th Ave West,WA,98121.0,MAGNOLIA / QUEEN ANNE,Retail Store,,1.0,1.0,50660.0,52.0,2528165.5,0.0,1751344.5,776857.5,53.465,38,1,1.0,0.0,50660.0,50660.0,12359.619199828207
702,2016,NonResidential,Small- and Mid-Sized Office,Hays Elliot,1461-1489 Elliot Ave W,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,2.0,61929.0,57.0,2176781.25,0.0,1368012.0,808798.0,52.495,79,1,1.0,0.0,61929.0,30964.5,12359.57032874421
703,2016,NonResidential,Large Office,501 Elliott Ave West,501 Elliot Ave West,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,4.0,165111.0,1.5,24221619.0,0.0,24222094.0,0.0,168.86,16,3,0.66689,0.33311,165111.0,41277.75,12359.243490340168
705,2016,NonResidential,Large Office,351 Elliott Ave West,351 Elliot Ave West,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,5.0,161178.5,57.0,7753541.25,0.0,7753700.0,0.0,54.05,16,2,0.65274,0.34726,161178.5,32235.7,12359.19272591696
706,2016,NonResidential,Large Office,333 Elliott West,333 Elliott Ave W,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,5.0,183964.0,54.5,15044493.5,0.0,15044809.5,0.0,104.88,8,3,0.7458,0.2542,183964.0,36792.8,12359.142762767371
707,2016,NonResidential,Large Office,101 ELLIOTT AVENUE WEST,101 Elliott Ave West,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,2016201120102009,1.0,5.0,208210.0,95.0,5484395.25,0.0,3561702.5,1922761.0,126.945,30,2,0.62131,0.37869,208210.0,41642.0,12359.085626659727
708,2016,NonResidential,Large Office,3131 Elliott Avenue,3131 Elliott Avenue,WA,98121.0,DOWNTOWN,Office,,1.0,7.0,277486.0,64.5,12830430.0,0.0,12830697.5,0.0,89.445,30,3,0.71068,0.28932,277486.0,39640.857,12359.03753629125
